CLIA Number,Laboratory Name,Certificate,City,State,Formatted_address,Zip_code,lat,lng
45D2057071,TEXAS DERMATOLOGY AND SKIN CANCER CENTER,1,FRISCO,TX,"3142 Horizon Rd #201, Rockwall, TX 75032, USA",75032,32.8852928,-96.4664624
45D2057241,LOVING CARE GROUP LLC,1,EULESS,TX,"2275 Westpark Ct #100, Euless, TX 76040, USA",76040,32.8341486,-97.11881939999999
45D2057365,TEXAS HEALTH PRESBYTERIAN NORTH ROCKWALL,3,ROCKWALL,TX,"3150 Horizon Rd, Rockwall, TX 75032, USA",75032,32.8843477,-96.46626889999999
45D2059028,BAYLOR SCOTT & WHITE MEDICAL CENTER-,3,COLLEGE STATION,TX,"700 Scott and White Dr, College Station, TX 77845, USA",77845,30.58236429999999,-96.27920809999999
45D2063134,"ADVANTA TOXICOLOGY, LLC",3,TYLER,TX,"10935 County Rd 159, Tyler, TX 75703, USA",75703,32.2921247,-95.3489948
45D2071415,MEMORIAL HERMANN PEARLAND HOSPITAL,3,PEARLAND,TX,"16100 South Fwy, Pearland, TX 77584, USA",77584,29.5636888,-95.3891735
45D2071722,SAN ANTONIO METROPLITAN HEALTH DISTRICT LRN LAB,1,SAN ANTONIO,TX,"ADMINISTRATIVE OFFICE, no public services at this location, 111 Soledad St Suite 1000, San Antonio, TX 78205, USA",78205,29.4252969,-98.49324690000002
45D2072606,ALLIANCE HEALTH SCIENCES LLC,3,HOUSTON,TX,"2950 S Gessner Rd #200, Houston, TX 77063, USA",77063,29.7340887,-95.539962
45D2074005,RESOLUTE HEALTH HOSPITAL,3,NEW BRAUNFELS,TX,"555 Creekside Crossing, New Braunfels, TX 78130, USA",78130,29.7206131,-98.0695914
45D2074550,WISE PARKWAY SURGICAL HOSPITAL,3,FORT WORTH,TX,"3200 N Tarrant Pkwy, Fort Worth, TX 76177, USA",76177,32.8969241,-97.31286
45D2082471,CHRISTUS GOOD SHEPHERD MEDICAL CENTER-NORTHPARK,3,LONGVIEW,TX,"323 E Hawkins Pkwy, Longview, TX 75605, USA",75605,32.5490303,-94.7366943
45D2082995,ALMOUIE PEDIATRICS,3,SAN ANTONIO,TX,"17026 Bulverde Rd Suite 105, San Antonio, TX 78247, USA",78247,29.5950611,-98.4224065
45D2083658,"SONIC REFERENCE LABORATORY,INC",3,AUSTIN,TX,"Bld. 3, Suite 101, 3800 Quick Hill Rd, Austin, TX 78728, USA",78728,30.469755,-97.68593589999999
45D2084311,CENTER EMERGENCY ROOM,3,CENTER,TX,"5100 Loop 500 East, Center, TX 75935, USA",75935,31.767602,-94.183331
45D2088649,CHOFSA EMERGENCY CENTER WESTOVER HILLS,3,SAN ANTONIO,TX,"11130 Christus Hills, San Antonio, TX 78251, USA",78251,29.4647625,-98.69729339999999
45D2089920,LONE STAR TOX SCREEN,3,GRAND PRAIRIE,TX,"Grand Prairie, TX, USA",United States,32.7459645,-96.99778459999999
45D2090022,MD KIDS PEDIATRICS (FRY),3,HOUSTON,TX,"1410 Fry Rd, Houston, TX 77084, USA",77084,29.7882414,-95.7170041
45D2092474,ADVANCED GENOMICS LLC,3,SAN ANTONIO,TX,"5726 W Hausman Rd, San Antonio, TX 78249, USA",78249,29.5684678,-98.5788853
45D2092926,DOCTORS HOSPITAL OF LAREDO EMERGENCY ROOM  SOUTH A,3,LAREDO,TX,"2901 Jaime Zapata Memorial Hwy, Laredo, TX 78043, USA",78043,27.4891358,-99.46594999999999
45D2092963,RIO GRANDE REGIONAL HOSPITAL 24 HR EMERGENCY CARE,3,EDINBURG,TX,"2744 W University Dr, Edinburg, TX 78539, USA",78539,26.3049955,-98.1920993
45D2093413,VRL EUROFINS - DALLAS,1,DALLAS,TX,"1635 Falcon Dr, DeSoto, TX 75115, USA",8806,32.6234875,-96.8522854
45D2093832,DEL SOL FREE STANDING ED,3,EL PASO,TX,"1951 N Zaragoza Rd, El Paso, TX 79938, USA",79938,31.7653139,-106.2651193
45D2095216,PHYSICIANS PREMIER ER,3,CORPUS CHRISTI,TX,"5521 Saratoga Blvd #100, Corpus Christi, TX 78413, USA",78413,27.684325,-97.3851712
45D2095256,CLINCAL LABORATORY ASSOCIATES,3,EL PASO,TX,"1625 Medical Center St, El Paso, TX 79902, USA",5005,31.7777203,-106.4807694
45D2095353,MEMORIAL HERMANN KATY CONVENIENT CARE CENTER,3,KATY,TX,"22430 Grand Corner Dr, Katy, TX 77494, USA",77494,29.7033482,-95.77430129999999
45D2095783,PHYSICIANS PREMIER ER,3,PORTLAND,TX,"1860 US State, US-181 Suite C, Portland, TX 78374, USA",78374,27.8941512,-97.30837550000001
45D2095789,PHYSICIANS PREMIER EMERGENCY ROOM-ENNIS JOSLIN,3,CORPUS CHRISTI,TX,"7750 S Padre Island Dr, Corpus Christi, TX 78412, USA",78412,27.6897776,-97.33127640000001
45D2096947,METROSTAT CLINICAL LABORATORY-AUSTIN INC,3,KYLE,TX,"Kyle, TX 78640, USA",78640,30.000348,-97.8613163
45D2097217,MEMORIAL HERMANN SIENNA PLANTAITON,3,MISSOURI CITY,TX,"8790 Hwy 6 #140, Missouri City, TX 77459, USA",77459,29.5379275,-95.53814489999999
45D2099319,"RELIANCE MEDLABS, LLC",3,DALLAS,TX,"4339 Lindbergh Dr, Addison, TX 75001, USA",75001,32.958509,-96.8347549
45D2100263,"GENTECH LABORATORIES, LLC",3,DALLAS,TX,"4403 N Beltwood Pkwy, Farmers Branch, TX 75244, USA",75244,32.9505351,-96.8336897
45D2101633,MD KIDS PEDIATRICS-529,3,CYPRESS,TX,"20403 Farm to Market Rd 529 #200, Cypress, TX 77433, USA",77433,29.8782984,-95.7225369
45D2101692,MEDICAL CITY ER LAB,3,DALLAS,TX,"7777 Forest Ln, Dallas, TX 75230, USA",75230,32.9113881,-96.77344629999999
45D2101736,LAREDO EMERGENCY ROOM,3,LAREDO,TX,"7510 McPherson Rd Suite #101, Laredo, TX 78041, USA",78041,27.5723292,-99.4731283
45D2101753,ICARE EMERGENCY CENTERS,3,FRISCO,TX,"2955 W Eldorado Pkwy #100, Frisco, TX 75033, USA",75033,33.1776919,-96.8639489
45D2103489,ALMOUIE PEDIATRICS,3,SAN ANTONIO,TX,"17026 Bulverde Rd Suite 105, San Antonio, TX 78247, USA",78247,29.5950611,-98.4224065
45D2105488,CONROE WILLIS FAMILY MEDICINE PLLC,3,CONROE,TX,"4015 Interstate 45 N Ste. 220, Conroe, TX 77304, USA",77304,30.3686207,-95.4865038
45D2105961,MEMORIAL HERMANN CYPRESS HOSPITAL,3,CYPRESS,TX,"27800 Northwest Fwy, Cypress, TX 77433, USA",77433,29.986665,-95.7333692
45D2106677,MEMORIAL HERMANN SPRING CONVENIENT CARE CENTER,3,SPRING,TX,"7474 Grand Pkwy, Spring, TX 77389, USA",77389,30.0863144,-95.53551019999999
45D2106745,DOCTORS HOSPITAL 1997 LP DBA UMMC NORTH HOSPITAL,3,HOUSTON,TX,"16750 Red Oak Dr, Houston, TX 77090, USA",77090,30.014278,-95.440935
45D2106746,CHI ST LUKES HEALTH - SPRINGWOODS VILLAGE,3,SPRING,TX,"2255 E Mossy Oaks Rd, Spring, TX 77389, USA",77389,30.0905446,-95.4488298
45D2108098,LABORATORY CORPORATION OF AMERICA,1,RICHMOND,TX,"1601 Main St #405, Richmond, TX 77469, USA",77469,29.5766725,-95.7705562
45D2108720,CEDAR PARK REGIONAL EMERGENCY CENTER,3,LEANDER,TX,"1751 Crystal Falls Pkwy, Leander, TX 78641, USA",78641,30.5461019,-97.86421
45D2109241,HENDRICK REGIONAL LABORATORY,3,ABILENE,TX,"1701 Pine St, Abilene, TX 79601, USA",79601,32.4687044,-99.73067019999999
45D2110499,NUESTRA CLINICA DE VALLE,3,ROMA,TX,"2891 E Grant St, Roma, TX 78584, USA",78584,26.4084975,-98.97907719999999
45D2111107,ALMOUIE PEDIATRICS,3,HELOTES,TX,"9708 Business Pkwy #118, Helotes, TX 78023, USA",78023,29.5579216,-98.67958229999999
45D2111111,MD TOXICOLOGY GROUP,3,SAN ANTONIO,TX,"11827 Starcrest Dr, San Antonio, TX 78247, USA",4113,29.5476078,-98.46138789999999
45D2111506,APC HEALTH LLC,3,PEARLAND,TX,"10701 Corporate Dr, Stafford, TX 77477, USA",77477,29.6326033,-95.59397779999999
45D2113281,"BETA BIOSCIENCES , LLC",1,ADDISON,TX,"4274 Kellway Cir, Addison, TX 75001, USA",75001,32.9707263,-96.84077930000001
45D2113674,LABORATORY CORPORATION OF AMERICA,1,MISSOURI CITY,TX,"1235 Lake Pointe Pkwy #102, Sugar Land, TX 77478, USA",77478,29.6061278,-95.6209258
45D2113841,MD KIDS PEDIATRICS-BEAUMONT,3,BEAUMONT,TX,"490 IH-10 north, I-10 Frontage Rd #100, Beaumont, TX 77707, USA",77707,30.0848513,-94.1346445
45D2114310,"MAGNOLIA DIAGNOSTICS, LLC",3,DALLAS,TX,"4245 N Central Expy, Dallas, TX 75205, USA",75205,32.8170471,-96.7893277
45D2116443,IGENOMEDX,3,SAN ANTONIO,TX,"4115 Medical Dr #210, San Antonio, TX 78229, USA",78229,29.515991,-98.566284
45D2117452,TEXAS CHILDREN'S HOSPITAL,3,THE WOODLANDS,TX,"17580 Interstate 45 S, The Woodlands, TX 77384, USA",77384,30.2013453,-95.4574926
45D2120863,STAT EMERGENCY CENTER EAGLE PASS,3,EAGLE PASS,TX,"2114 N Veterans Blvd, Eagle Pass, TX 78852, USA",78852,28.7204287,-100.4759583
45D2121775,"ER AT SHERMAN,",3,SHERMAN,TX,"4226 N Hwy 75, Sherman, TX 75090, USA",75090,33.6842214,-96.6082497
45D2122931,"HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS, THE",3,EL PASO,TX,"2000 Woodrow Bean Transmountain Dr, El Paso, TX 79911, USA",79911,31.9044828,-106.5650394
45D2123805,ALMOUIE PEDIATRICS,3,LIVE OAK,TX,"7939 Pat Booker Rd #130, Live Oak, TX 78233, USA",78233,29.56316409999999,-98.3316028
45D2125577,TEXAS HEALTH NEIGHBORHOOD CARE & WELLNESS PROSPER,3,PROSPER,TX,"1970 W University Dr, Prosper, TX 75078, USA",75078,33.2203422,-96.8308596
45D2127217,ALMOUIE PEDIATRICS,3,SAN ANTONIO,TX,"17026 Bulverde Rd Suite 105, San Antonio, TX 78247, USA",78247,29.5950611,-98.4224065
45D2128137,"BRAZOS VALLEY ER, LLC",3,BRYAN,TX,"3201 University Dr E # 240, Bryan, TX 77802, USA",3477,30.65074,-96.29735099999999
45D2128616,COASTAL ER VIII,3,SPRING BRANCH,TX,"20475 TX-46 #100, Spring Branch, TX 78070, USA",78070,29.797236,-98.427612
45D2128678,ALTRU DIAGNOSTICS INC,1,HOUSTON,TX,"8562 Katy Fwy, Houston, TX 77024, USA",77024,29.7864436,-95.4968494
45D2131471,ICARE EMERGENCY ROOM,3,FORT WORTH,TX,"5500 Sycamore School Rd, Fort Worth, TX 76123, USA",76123,32.630533,-97.4118474
45D2133061,WISE DIAGNOSTICS LLC,1,THE WOODLANDS,TX,"1610 Woodstead Ct #420, The Woodlands, TX 77380, USA",77380,30.1554686,-95.460867
45D2133382,GC LABTECH,3,BALCONES HEIGHTS,TX,"485 Spencer Ln, Balcones Heights, TX 78201, USA",78201,29.4847762,-98.54505449999999
45D2135125,MEMORIAL HERMANN KINGWOOD CONVENIENT CARE CENTER,3,KINGWOOD,TX,"4533 Kingwood Dr, Kingwood, TX 77345, USA",77345,30.0519424,-95.1811067
45D2135477,MEMORIAL HERMANN GREATER HEIGHTS CONVENIENT CARE,3,HOUSTON,TX,"1431 Studemont St, Houston, TX 77007, USA",77007,29.7744375,-95.3909486
45D2137741,CHILDREN'S HOSP OF SAN ANTONIO EMERGENCY CENTER -,3,SAN ANTONIO,TX,"333 N Santa Rosa St, San Antonio, TX 78207, USA",3198,29.4277129,-98.4986541
45D2138905,MAGNOLIA DIAGNOSTICS LLC,3,SAN ANTONIO,TX,"4245 N Central Expy, Dallas, TX 75205, USA",75205,32.8170471,-96.7893277
45D2140224,MEMORIAL HEMANN LEAGUE CITY CONVENIENT CARE CENTER,3,LEAGUE CITY,TX,"2555 Gulf Fwy S, League City, TX 77573, USA",77573,29.4707373,-95.09656729999999
45D2141802,EXCELSIOR DIAGNOSTICS LLC,3,HOUSTON,TX,"12605 East Fwy Suite 365, Houston, TX 77015, USA",77015,29.7714597,-95.2128122
45D2145730,RED RIVER ER,3,SHERMAN,TX,"2022 N Hwy 75, Sherman, TX 75090, USA",75090,33.6567004,-96.61395569999999
45D2154267,"PRUVEN HEALTH, LLC",3,ADDISON,TX,"15060 E Beltwood Pkwy suite b, Addison, TX 75001, USA",75001,32.952691,-96.83171399999999
45D2154493,ALMOUIE PEDIATRICS,3,SAN ANTONIO,TX,"17026 Bulverde Rd Suite 105, San Antonio, TX 78247, USA",78247,29.5950611,-98.4224065
45D2155504,THE VINE MEDICAL CENTER,3,FORT WORTH,TX,"921 FM1187, Burleson, TX 76028, USA",7553,32.5799209,-97.30224319999999
45D2155835,"INNOVATIVE GENOMICS, LLC",3,SAN ANTONIO,TX,"2151 Berkeley Way, Berkeley, CA 94720, USA",1011,37.87385,-122.266984
45D2156762,GRAHAM TOMBALL LLC,3,TOMBALL,TX,"506 Graham Dr Suite 150, Tomball, TX 77375, USA",77375,30.08924799999999,-95.61998009999999
45D2161344,ALMOUIE PEDIATRICS,3,SAN ANTONIO,TX,"17026 Bulverde Rd Suite 105, San Antonio, TX 78247, USA",78247,29.5950611,-98.4224065
45D2164057,ENT ASSOCIATES OF EAST TEXAS,3,TYLER,TX,"1136 E Grande Blvd, Tyler, TX 75703, USA",75703,32.2790625,-95.2880012
45D2173411,DOCTORS HOSPITAL OF LAREDO EMERGENCY ROOM,3,LAREDO,TX,"10700 McPherson Rd, Laredo, TX 78045, USA",78045,27.6067772,-99.4782503
46D0056811,MOUNTAIN WEST MEDICAL CENTER,3,TOOELE,UT,"2055 N Main St, Tooele, UT 84074, USA",84074,40.5663676,-112.2978893
46D0057001,MCKAY-DEE HOSPITAL CENTER MAIN LAB,3,OGDEN,UT,"4401 Harrison Blvd, Ogden, UT 84403, USA",84403,41.183898,-111.9549506
46D0057028,CASTLEVIEW HOSPITAL LABORATORY,3,PRICE,UT,"300 North Hospital Dr, Price, UT 84501, USA",84501,39.6052409,-110.8334006
46D0057057,UTAH VALLEY HOSPITAL LABORATORY,3,PROVO,UT,"1157 N 300 W, Provo, UT 84604, USA",84604,40.2499295,-111.6647216
46D0057117,GARFIELD MEMORIAL HOSPITAL,3,PANGUITCH,UT,"200 N 400 E St, Panguitch, UT 84759, USA",84759,37.8243973,-112.4278526
46D0522567,LAKEVIEW HOSPITAL,3,BOUNTIFUL,UT,"630 Medical Dr, Bountiful, UT 84010, USA",84010,40.885915,-111.869012
46D0522669,HEBER VALLEY HOSPITAL,3,HEBER,UT,"1485 US-40 ste e, Heber City, UT 84032, USA",84032,40.490144,-111.4061146
46D0522731,DAVIS HOSPITAL AND MEDICAL CENTER,3,LAYTON,UT,"1600 Antelope Dr, Layton, UT 84041, USA",84041,41.0908691,-111.9948858
46D0522895,OREM COMMUNITY HOSPITAL,3,OREM,UT,"331 N 400 W, Orem, UT 84057, USA",84057,40.3027449,-111.707909
46D0523026,UINTAH BASIN MEDICAL CENTER,3,ROOSEVELT,UT,"250 W 300 N, Roosevelt, UT 84066, USA",84066,40.3041799,-109.9963708
46D0523141,ASHLEY REGIONAL MEDICAL CENTER,3,VERNAL,UT,"150 W 100 N, Vernal, UT 84078, USA",84078,40.4578193,-109.5316467
46D0523203,JORDAN VALLEY MEDICAL CENTER,3,WEST JORDAN,UT,"3580 9000 S, West Jordan, UT 84088, USA",84088,40.5899028,-111.9744445
46D0523540,INTERMOUNTAIN SALT LAKE CLINIC (INDEPENDENT LAB),3,SALT LAKE CITY,UT,"389 S 900 E, Salt Lake City, UT 84102, USA",84102,40.7611111,-111.8647222
46D0523979,"ARUP LABORATORIES, INC",3,SALT LAKE CITY,UT,"500 Chipeta Way, Salt Lake City, UT 84108, USA",84108,40.7570035,-111.8253734
46D0524103,PRIMARY CHILDREN'S HOSPITAL,3,SALT LAKE CITY,UT,"100 Mario Capecchi Dr, Salt Lake City, UT 84113, USA",84113,40.7711745,-111.8395532
46D0524424,JORDAN VALLEY MEDICAL CENTER WEST VALLEY CAMPUS,3,WEST VALLEY CITY,UT,"3460 Pioneer Pkwy, West Valley City, UT 84120, USA",84120,40.6985983,-111.9896034
46D0524596,SWINYER WOSETH DERMATOLOGY,1,SALT LAKE CITY,UT,"1548 E 4500 S #202, Salt Lake City, UT 84117, USA",84117,40.6740566,-111.8454867
46D0524697,LDS HOSPITAL,3,SALT LAKE CITY,UT,"8th Avenue, C St E, Salt Lake City, UT 84143, USA",84143,40.7789254,-111.8794644
46D0524801,KELLY W HUBBARD MD PC,1,LOGAN,UT,"2380 N 400 E Suite B, North Logan, UT 84341, USA",84341,41.77594,-111.8218812
46D0525176,OGDEN CLINIC,3,OGDEN,UT,"4650 Harrison Blvd, Ogden, UT 84403, USA",84403,41.1791966,-111.9487976
46D0525455,EYRE DERMATOLOGY CLINIC PC,1,OREM,UT,"486 W 800 N #201, Orem, UT 84057, USA",84057,40.312662,-111.708764
46D0525570,DELTA COMMUNITY HOSPITAL,3,DELTA,UT,"126 White Sage Ave, Delta, UT 84624, USA",8937,39.349961,-112.5616249
46D0525589,FILLMORE COMMUNITY HOSPITAL,3,FILLMORE,UT,"674 UT-99, Fillmore, UT 84631, USA",84631,38.9544741,-112.3404418
46D0525619,CENTRAL VALLEY MEDICAL CENTER,1,NEPHI,UT,"48 W 1500 N, Nephi, UT 84648, USA",84648,39.7311249,-111.8374998
46D0525647,MOUNTAIN VIEW HOSPITAL,3,PAYSON,UT,"1000 E 100 N, Payson, UT 84651, USA",84651,40.0436159,-111.7147022
46D0525730,SEVIER VALLEY HOSPITAL,3,RICHFIELD,UT,"1000 N Main St, Richfield, UT 84701, USA",84701,38.782734,-112.0834998
46D0525761,CEDAR CITY HOSPITAL,3,CEDAR CITY,UT,"1303 N Main St, Cedar City, UT 84721, USA",84721,37.6995646,-113.0664491
46D0660853,ALTA VIEW HOSPITAL,3,SANDY,UT,"9660 1300 E, Sandy, UT 84094, USA",84094,40.5759443,-111.8539647
46D0660877,UNIFIED STATE LABORATORIES  PUBLIC HEALTH,1,TAYLORSVILLE,UT,"4431 Constitution Blvd, Taylorsville, UT 84129, USA",8600,40.6741122,-111.9552092
46D0660888,ST MARK'S HOSPITAL LABORATORY,3,SALT LAKE CITY,UT,"1200 E 3900 S, Salt Lake City, UT 84124, USA",84124,40.6859708,-111.8568341
46D0660898,LOGAN REGIONAL HOSPITAL LABORATORY,3,LOGAN,UT,"1400 N 500 E, Logan, UT 84341, USA",2455,41.7574395,-111.8211787
46D0660903,OGDEN REGIONAL MEDICAL CENTER,3,OGDEN,UT,"5475 S 500 E, Ogden, UT 84405, USA",84405,41.1644652,-111.9697979
46D0660926,SANPETE VALLEY HOSPITAL,3,MOUNT PLEASANT,UT,"1100 S Medical Dr, Mt Pleasant, UT 84647, USA",84647,39.5315062,-111.4610144
46D0664769,AMERICAN FORK HOSPITAL LAB,3,AMERICAN FORK,UT,"170 N 1100 E, American Fork, UT 84003, USA",84003,40.3804239,-111.7671837
46D0678424,BEAR RIVER VALLEY HOSPITAL,3,TREMONTON,UT,"905 N 1000 W, Tremonton, UT 84337, USA",84337,41.71884439999999,-112.181747
46D0679469,BRIGHAM YOUNG UNIV STUDENT HEALTH CTR,1,PROVO,UT,"Student Health Center, Provo, UT 84604, USA",84604,40.2578037,-111.6426195
46D0687259,INTERMOUNTAIN SKIN CANCER & ESTHETICS CENTER,1,SOUTH OGDEN,UT,"3860 Jackson Ave #2, Ogden, UT 84403, USA",84403,41.192863,-111.954096
46D0936317,TIMPANOGOS REGIONAL HOSPITAL,3,OREM,UT,"750 W 800 N, N Main St, Orem, UT 84057, USA",84057,40.313714,-111.7137158
46D0978066,CACHE VALLEY HOSPITAL LABORATORY,3,NORTH LOGAN,UT,"2380 N 400 E, North Logan, UT 84341, USA",84341,41.77570679999999,-111.8212046
46D0992374,CENTRAL UTAH PATHOLOGY,3,PAYSON,UT,"Central, UT 84722, USA",84722,37.4166853,-113.6246009
46D1015644,DIXIE REGIONAL MEDICAL CENTER AT RIVER ROAD,3,ST GEORGE,UT,"1380 E Medical Center Dr, St. George, UT 84790, USA",84790,37.0968017,-113.5539707
46D1043971,COLOR COUNTRY PEDIATRICS,1,CEDAR CITY,UT,"55 E Canyon Commercial Ave, Cedar City, UT 84721, USA",84721,37.708917,-113.060763
46D1049154,INTERMOUNTAIN HEALTHCARE CORE LABORATORY,3,MURRAY,UT,"5063 Cottonwood St #180, Murray, UT 84107, USA",84107,40.6583796,-111.8946074
46D1050312,PARK CITY HOSPITAL LAB,3,PARK CITY,UT,"900 Round Valley Dr, Park City, UT 84060, USA",84060,40.6876928,-111.4694162
46D1096011,"GRANITE PEAKS GI, LLC",1,SANDY,UT,"1393 E Sego Lily Dr, Sandy, UT 84092, USA",84092,40.5660803,-111.8508542
46D1096646,INTERMOUNTAIN UTAH VALLEY CLINIC INSTACARE,1,PROVO,UT,"395 Cougar Blvd, Provo, UT 84604, USA",84604,40.2489395,-111.6654223
46D1106040,INTERMOUNTAIN HEALTHCARE RIVERTON HOSPITAL LAB,3,RIVERTON,UT,"3741 W 12600 S, Riverton, UT 84065, USA",84065,40.5205677,-111.9804371
46D2054149,DAVIS HOSPITAL AND MEDICAL CENTER - WEBER CAMPUS,3,ROY,UT,"3451 W 5600 S, Roy, UT 84067, USA",84067,41.160655,-112.0626098
46D2080109,UTAH GASTROENTEROLOGY,1,SALT LAKE CITY,UT,"1187 E 3900 S, Salt Lake City, UT 84124, USA",84124,40.6873218,-111.8569591
46D2102187,ST MARK'S HOSPITAL TAYLORSVILLE FSED LABORATORY,3,TAYLORSVILLE,UT,"2675 West, Taylorsville Blvd, Taylorsville, UT 84129, USA",84129,40.653541,-111.9574777
46D2152496,LAYTON HOSPITAL,3,LAYTON,UT,"201 Layton Pkwy, Layton, UT 84041, USA",84041,41.0515716,-111.9684526
46D2164743,ARUP AT HUNTSMAN,3,SALT LAKE CITY,UT,"500 Chipeta Way, Salt Lake City, UT 84108, USA",84108,40.7570035,-111.8253734
47D0090721,SPRINGFIELD HOSPITAL LABORATORY,3,SPRINGFIELD,VT,"25 Ridgewood Rd, Springfield, VT 05156, USA",05156,43.2980368,-72.4945214
47D0090804,SOUTHWESTERN VERMONT MEDICAL CENTER,3,BENNINGTON,VT,"100 Hospital Dr, Bennington, VT 05201, USA",05201,42.8744313,-73.2075047
47D0091573,CENTRAL VERMONT MEDICAL CENTER,3,BERLIN,VT,"130 Fisher Rd, Berlin, VT 05602, USA",05602,44.2211693,-72.56089879999999
47D0091656,COPLEY HOSPITAL,3,MORRISVILLE,VT,"528 Washington Hwy, Morrisville, VT 05661, USA",05661,44.5533626,-72.5912348
47D0091815,RUTLAND REGIONAL MEDICAL CTR LAB,3,RUTLAND,VT,"160 Allen St, Rutland, VT 05701, USA",4595,43.598277,-72.95511700000002
47D0091900,UNIVERSITY OF VERMONT HEALTH NETWORK -,3,MIDDLEBURY,VT,"115 Porter Dr, Middlebury, VT 05753, USA",05753,43.9997267,-73.1684387
47D0091966,NE VT REGIONAL HOSPITAL LABORATORY,3,SAINT JOHNSBURY,VT,"1315 Hospital Dr, St Johnsbury, VT 05819, USA",05819,44.4456679,-72.0100911
47D0660960,UNIVERSITY OF VERMONT MEDICAL CENTER-MCHV CAMPUS,3,BURLINGTON,VT,"111 Colchester Ave, Burlington, VT 05401, USA",05401,44.4796617,-73.1942467
47D0660967,VERMONT DEPT OF HEALTH LABORATORY,1,COLCHESTER,VT,"359 S Park Dr, Colchester, VT 05446, USA",05446,44.5021914,-73.1768452
47D0660970,LAB- NW MEDICAL CENTER,3,ST ALBANS,VT,"260 Crest Rd, St Albans City, VT 05478, USA",05478,44.809497,-73.0713547
47D0666166,BRATTLEBORO MEMORIAL HOSPITAL LAB,3,BRATTLEBORO,VT,"17 Belmont Ave, Brattleboro, VT 05301, USA",05301,42.8431694,-72.56477579999999
48D0701975,ROY L SCHNEIDER HOSPITAL,3,ST THOMAS,VI,"USA, 9048 Alton Adams Sr Dr, Charlotte Amalie, St Thomas 00802, USVI",00802,18.340328,-64.9146707
49D0015371,INOVA ALEXANDRIA HOSPITAL,3,ALEXANDRIA,VA,"4320 Seminary Rd, Alexandria, VA 22304, USA",22304,38.82254349999999,-77.10505660000001
49D0015551,MARTHA JEFFERSON HOSPITAL LABORATORY,3,CHARLOTTESVILLE,VA,"595 Martha Jefferson Dr, Charlottesville, VA 22911, USA",22911,38.0228086,-78.4399455
49D0015666,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,3,WILLIAMSBURG,VA,"100 Sentara Cir, Williamsburg, VA 23188, USA",23188,37.3366513,-76.7406033
49D0015841,CHESAPEAKE GENERAL HOSPITAL LAB,3,CHESAPEAKE,VA,"736 N Battlefield Blvd, Chesapeake, VA 23320, USA",23320,36.7461622,-76.24608850000001
49D0015998,CHILDRENS HOSPITAL OF THE KINGS,3,NORFOLK,VA,"601 Children's Ln, Norfolk, VA 23507, USA",23507,36.8624377,-76.30171729999999
49D0016172,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,3,EMPORIA,VA,"727 N Main St, Emporia, VA 23847, USA",23847,36.7011913,-77.5381852
49D0016330,QUEST DIAGNOSTICS-CARILION GILES COMMUNITY,3,PEARISBURG,VA,"159 Hartley Way, Pearisburg, VA 24134, USA",2471,37.333206,-80.7123902
49D0016491,WYTHE CNTY COMMUNITY HOSP LABORATORY,3,WYTHEVILLE,VA,"600 W Ridge Rd, Wytheville, VA 24382, USA",24382,36.9547734,-81.0968748
49D0016550,LYNCHBURG GENERAL HOSPITAL LABORATORY,3,LYNCHBURG,VA,"1901 Langhorne Rd # B, Lynchburg, VA 24501, USA",1121,37.4125946,-79.17495339999999
49D0221472,"DERMATOLOGY AND SKIN CARE SPECIALISTS, LLC",1,FAIRFAX,VA,"10721 Main St #200, Fairfax, VA 22030, USA",22030,38.849179,-77.316287
49D0221797,INOVA EMERGENCY CARE CENTER - FAIRFAX,3,FAIRFAX,VA,"4315 Chain Bridge Rd, Fairfax, VA 22030, USA",22030,38.8380479,-77.3101915
49D0221801,QUEST DIAGNOSTICS NICHOLS INSTITUTE,3,CHANTILLY,VA,"14225 Newbrook Dr, Chantilly, VA 20151, USA",2228,38.8761253,-77.43904880000001
49D0221827,SUNRISE MEDICAL LABORATORIES,3,CHANTILLY,VA,"4200 Pleasant Valley Rd, Chantilly, VA 20151, USA",20151,38.9064774,-77.4757035
49D0222065,INOVA FAIR OAKS HOSPITAL LABORATORY,3,FAIRFAX,VA,"10530 Rosehaven St #100, Fairfax, VA 22030, USA",22030,38.873624,-77.3105898
49D0222244,"WILLIAM SAWCHUK, MD LTD",1,VIENNA,VA,"8320 Old Courthouse Rd, Vienna, VA 22182, USA",22182,38.9149932,-77.2331059
49D0222568,INOVA LOUDOUN HOSPITAL LABORATORY,3,LEESBURG,VA,"44045 Riverside Pkwy, Leesburg, VA 20176, USA",20176,39.0736973,-77.4771957
49D0222683,INOVA EMERGENCY CARE CENTER - RESTON,3,RESTON,VA,"11901 Baron Cameron Ave, Reston, VA 20190, USA",20190,38.965411,-77.35669899999999
49D0222707,RESTON HOSPITAL CENTER,3,RESTON,VA,"1850 Town Center Pkwy, Reston, VA 20190, USA",20190,38.9625781,-77.3647544
49D0222887,UNITED MEDICAL LABS INC,1,VIENNA,VA,"1980 Gallows Rd #300, Tysons, VA 22182, USA",22182,38.910087,-77.224425
