CLIA Number,Laboratory Name,Certificate,City,State
45D0494194,HOUSTON NORTHWEST MEDICAL CENTER LAB,3,HOUSTON,TX
45D0494884,MEMORIAL HERMANN NORTHEAST LAB,3,HUMBLE,TX
45D0495059,WALKER COUNTY HOSPITAL CORPORATION,3,HUNTSVILLE,TX
45D0495215,TOMABALL REGIONAL MEDICAL CENTER,3,TOMBALL,TX
45D0495463,MATAGORDA REGIONAL MEDICAL CENTER MAIN LAB,3,BAY CITY,TX
45D0495521,EL CAMPO MEMORIAL HOSPITAL,1,EL CAMPO,TX
45D0495968,MEMORIAL HERMANN KATY HOSPITAL,3,KATY,TX
45D0496189,HCA HOUSTON HEALTHCARE-SOUTHEAST,3,PASADENA,TX
45D0496518,BAYTOWN DERMATOPATHOLOGY LABORATORY,1,BAYTOWN,TX
45D0496588,HOUSTON METHODIST BAYTOWN,3,BAYTOWN,TX
45D0497000,SHRINERS HOSPITAL FOR CHILDREN LABORATORY,3,GALVESTON,TX
45D0497104,CHI ST LUKE'S HEALTH BRAZOSPORT LAB,3,LAKE JACKSON,TX
45D0497162,HCA HOUSTON HEALTHCARE MAINLAND,3,TEXAS CITY,TX
45D0497776,"MEDICAL CENTER OF SOUTHEAST TEXAS, LP",3,PORT ARTHUR,TX
45D0497946,BAPTIST HOSPITALS OF SOUTHEAST TEXAS,3,BEAUMONT,TX
45D0498326,ST JOSEPH REGIONAL HEALTH CENTER (SJRHC),3,BRYAN,TX
45D0498371,"CLINICAL PATHOLOGY LABORATORIES, INC",3,BRYAN,TX
45D0498467,BAYLOR SCOTT AND WHITE MEDICAL CENTER BRENHAM,3,BRENHAM,TX
45D0498543,CHI ST JOSEPH HEALTH-COLLEGE STATION HOSPITAL,3,COLLEGE STATION,TX
45D0498557,BAYLOR SCOTT & WHITE CLINIC-COLLEGE STATION,3,COLLEGE STATION,TX
45D0498702,CITIZENS MEDICAL CENTER LABORATORY,1,VICTORIA,TX
45D0498774,DETAR HOSPITAL LABORATORY,3,VICTORIA,TX
45D0498858,JACKSON CO HOSPITAL LABORATORY,3,EDNA,TX
45D0498881,LAVACA MEDICAL CENTER,1,HALLETTSVILLE,TX
45D0498917,YOAKUM COMMUNITY HOSPITAL,3,YOAKUM,TX
45D0499104,PETERSON REGIONAL MEDICAL CENTER,3,KERRVILLE,TX
45D0499193,"LAREDO TEXAS HOSPITAL COMPANY, LP",3,LAREDO,TX
45D0499345,CHRISTUS SPOHN HOSPITAL BEEVILLE,3,BEEVILLE,TX
45D0499484,CHRISTUS SANTA ROSA HOSPITAL-NEW BRAUNFELS,3,NEW BRAUNFELS,TX
45D0499584,GUADALUPE REGIONAL MEDICAL CENTER,3,SEGUIN,TX
45D0499818,BAPTIST MEDICAL CENTER LABORATORY,3,SAN ANTONIO,TX
45D0499908,MISSION TRAIL BAPTIST HOSPITAL,3,SAN ANTONIO,TX
45D0500432,LABORATORY CORPORATION OF AMERICA,3,SAN ANTONIO,TX
45D0500519,QUALTEX LABORATORIES,3,SAN ANTONIO,TX
45D0501699,SOUTH TEXAS DERMATOPATHOLOGY LAB PA,3,SAN ANTONIO,TX
45D0501729,ST LUKES BAPTIST HOSPITAL LABORATORY,3,SAN ANTONIO,TX
45D0502175,UNIVERSITY HOSPITAL/PATHOLOGY SERVICES,3,SAN ANTONIO,TX
45D0502178,NORTHEAST BAPTIST HOSPITAL LABORATORY,3,SAN ANTONIO,TX
45D0502333,CHRISTUS SPOHN HOSPITAL KLEBERG LAB,3,KINGSVILLE,TX
45D0502613,COASTAL BEND WOMEN'S CENTER,3,CORPUS CHRISTI,TX
45D0503327,M J SANCHEZ MD PA-FAMILY PRACTICE CNTR,3,MCALLEN,TX
45D0503473,VALLEY BAPTIST MEDICAL CENTER-BROWNSVILLE,3,BROWNSVILLE,TX
45D0503544,VALLEY REGIONAL MED CTR CLINICAL LAB,3,BROWNSVILLE,TX
45D0503580,EDINBURG REGIONAL MEDICAL CENTER,3,EDINBURG,TX
45D0503753,DEPARTMENT OF STATE HEALTH SERVICES,3,HARLINGEN,TX
45D0503807,MISSION HOSPITAL CLINICAL LAB,3,MISSION,TX
45D0504147,MEMORIAL HOSPITAL,1,GONZALES,TX
45D0504456,ROUND ROCK MEDICAL CENTER LABORATORY,3,ROUND ROCK,TX
45D0504523,DELL SETON MEDICAL CENTER AT THE UNIVERSITY,3,AUSTIN,TX
45D0504771,"CLINICAL PATHOLOGY LABORATORIES, INC",3,AUSTIN,TX
45D0504924,NORTH AUSTIN MEDICAL CENTER,3,AUSTIN,TX
45D0505003,CLINICAL PATHOLOGY LABS INC,3,AUSTIN,TX
45D0505053,ASCENSION SETON MEDICAL CENTER- LAB/RT,3,AUSTIN,TX
45D0505060,ST DAVID'S HOSPITAL LABORATORY,3,AUSTIN,TX
45D0505334,AUSTIN REGIONAL CLINIC AT FARWEST,3,AUSTIN,TX
45D0505487,"ADC, PLLC, NORTH LABORATORY, THE",1,AUSTIN,TX
45D0506280,UVALDE MEMORIAL HOSPITAL,3,UVALDE,TX
45D0506298,DIMMIT REGIONAL HOSPITAL,1,CARRIZO SPRINGS,TX
45D0506370,FORT DUNCAN MEDICAL CENTER,3,EAGLE PASS,TX
45D0506572,PLAINS MEMORIAL HOSPITAL,1,DIMMITT,TX
45D0506590,MEMORIAL HOSPITAL LAB,3,DUMAS,TX
45D0506682,PAMPA REGIONAL MEDICAL CENTER,3,PAMPA,TX
45D0506814,SWISHER MEMORIAL HEALTHCARE,3,TULIA,TX
45D0506849,NORTHWEST TEXAS HEALTHCARE SYSTEM,3,AMARILLO,TX
45D0507062,BSA HOSPITAL LLC D/B/A BAPTIST ST ANTHONYS HOSPITA,3,AMARILLO,TX
45D0507352,BROWNFIELD REGIONAL CENTER LABORATORY,3,BROWNFIELD,TX
45D0508030,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER,3,LUBBOCK,TX
45D0508127,MITCHELL COUNTY HOSPITAL,1,COLORADO CITY,TX
45D0508312,CLINICAL PATHOLOGY ASSOCIATES,1,ABILENE,TX
45D0508521,ABILENE REGIONAL MEDICAL CENTER,3,ABILENE,TX
45D0508673,MIDLAND MEMORIAL HOSPITAL,3,MIDLAND,TX
45D0508813,PERMIAN REGIONAL MEDICAL CENTER,3,ANDREWS,TX
45D0508868,SCENIC MOUNTAIN MEDICAL CENTER,3,BIG SPRING,TX
45D0508917,MC CAMEY HOSPITAL,3,MCCAMEY,TX
45D0508933,MEDICAL CENTER HOSPITAL LABORATORY,3,ODESSA,TX
45D0509186,MARTIN COUNTY HOSPITAL DISTRICT,3,STANTON,TX
45D0509370,"LABORATORY OF MICHAEL H SIMPSON,MD,PA",1,EL PASO,TX
45D0509561,"HOSPITAL OF PROVIDENCE SIERRA CAMPUS, THE",3,EL PASO,TX
45D0509577,LAS PALMAS MEDICAL CENTER,3,EL PASO,TX
45D0509648,GYN PATH SERVICES INC,1,EL PASO,TX
45D0659494,MEDICAL CITY  LEWISVILLE,3,LEWISVILLE,TX
45D0659511,TEXAS HEALTH PRESBYTERIAN HOSPITAL OF PLANO,3,PLANO,TX
45D0659540,"PRIME HEALTHCARE SERVICES-MESQUITE, LLC",3,MESQUITE,TX
45D0659629,PATHOLOGY ASSOCIATES P A,3,GREENVILLE,TX
45D0659663,COLLOM & CARNEY CLINIC LABORATORY,1,TEXARKANA,TX
45D0659715,"ATHENS HOSPITAL, LLC",3,ATHENS,TX
45D0659829,FAITH COMMUNITY HOSPITAL,3,JACKSBORO,TX
45D0659873,TARRANT COUNTY PUBLIC HEALTH DEPT,1,FORT WORTH,TX
45D0659907,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3,DENTON,TX
45D0659922,PATHOLOGY ASSOCS OF NORTH TEXAS PA,1,WICHITA FALLS,TX
45D0659938,ELECTRA MEMORIAL HOSPITAL,1,ELECTRA,TX
45D0660010,HEART OF TEXAS HEALTHCARE SYSTEM,3,BRADY,TX
45D0660021,SHANNON MED CTR-MEMORIAL CAMPUS/LAB,3,SAN ANGELO,TX
45D0660035,PARK PLAZA HOSPITAL,3,HOUSTON,TX
45D0660081,HOUSTON HEALTH DEPARTMENT BUREAU OF LABORATORY,3,HOUSTON,TX
45D0660146,GULF COAST REGIONAL BLOOD CENTER,3,HOUSTON,TX
45D0660150,QUEST DIAGNOSTIC CLINICAL LABORATORIES INC,3,HOUSTON,TX
45D0660152,MICROBIOLOGY SPECIALISTS INC,3,HOUSTON,TX
45D0660158,"CHCA WOMAN'S HOSPITAL, LP",3,HOUSTON,TX
45D0660248,MEMORIAL HERMANN SUGAR LAND HOSPITAL,3,SUGAR LAND,TX
45D0660281,UNIVERSITY OF TEXAS MEDICAL BRANCH,3,GALVESTON,TX
45D0660387,OTTO KAISER MEMORIAL HOSPITAL,3,KENEDY,TX
45D0660409,SAN ANTONIO METROPOLITAN HLTH DIST LAB,1,SAN ANTONIO,TX
45D0660467,NORTHEAST METHODIST HOSPITAL,3,SAN ANTONIO,TX
45D0660475,CENTER FOR DISEASE DETECTION LLC,3,SAN ANTONIO,TX
45D0660518,DRISCOLL CHILDRENS HOSP CLINICAL LAB,3,CORPUS CHRISTI,TX
45D0660531,MCALLEN MEDICAL CENTER LP-CLINICAL LAB,3,MCALLEN,TX
45D0660532,RIO GRANDE REGIONAL HOSPITAL CLINICAL LAB,3,MCALLEN,TX
45D0660577,HILL COUNTRY MEMORIAL HOSPITAL INC,3,FREDERICKSBURG,TX
45D0660613,SOUTH AUSTIN HOSPITAL LAB,3,AUSTIN,TX
45D0660644,LABORATORY SERVICES SECTION,3,AUSTIN,TX
45D0660717,LYNN COUNTY HOSPITAL DISTRICT,3,TAHOKA,TX
45D0660728,CITY OF LUBBOCK HEALTH DEPT LABORATORY,1,LUBBOCK,TX
45D0660741,UMC CLINICAL PATHOLOGY LABORATORY,3,LUBBOCK,TX
45D0660759,FISHER COUNTY HOSPITAL DISTRICT,3,ROTAN,TX
45D0660814,BIG BEND REGIONAL MEDICAL CENTER LAB,3,ALPINE,TX
45D0663089,CLINICAL PEDIATRICS ASSOCIATES,1,DALLAS,TX
45D0663318,LABORATORY CORPORATION OF AMERICA,3,HOUSTON,TX
45D0663748,HENDRICK REGIONAL LABORATORIES,3,ABILENE,TX
45D0663864,"NUESTRA CLINICA DEL VALLE, INC",3,MERCEDES,TX
45D0663865,NUESTRA CLINICA DEL VALLE,3,MISSION,TX
45D0664138,PROVIDENCE MEMORIAL HOSPITAL-LAB,3,EL PASO,TX
45D0665307,UT SOUTHWESTERN MED CENTER CLINICAL LABORATORY SER,3,DALLAS,TX
45D0665308,ESSENT PRMC LP D/B/A PARIS REGIONAL MEDICAL CTR,3,PARIS,TX
45D0665369,CLINICS OF NORTH TEXAS,3,WICHITA FALLS,TX
45D0665458,VALLEY BAPTIST MEDICAL CENTER - LAB,3,HARLINGEN,TX
45D0665892,ASCENSION SETON NORTHWEST- LAB/RT,3,AUSTIN,TX
45D0666661,KINDRED HOSPITAL HOUSTON MEDICAL CENTER,3,HOUSTON,TX
45D0666763,NAVARRO REGIONAL HOSPITAL LABORATORY,3,CORSICANA,TX
45D0667465,UNIVERSITY MEDICAL CENTER OF EL PASO,3,EL PASO,TX
45D0668252,METHODIST SPECIALTY & TRANSPLANT,3,SAN ANTONIO,TX
45D0668484,MD ANDERSON  CANCER CENTER,3,HOUSTON,TX
45D0668568,CLEAR LAKE REGIONAL MEDICAL CENTER,3,WEBSTER,TX
45D0668698,BAYLOR SCOTT & WHITE ALL SAINTS MEDICAL CENTER,3,FORT WORTH,TX
45D0668729,CENTRAL TEXAS MEDICAL CTR CLINICAL LAB,3,SAN MARCOS,TX
45D0669498,MEMORIAL HERMANN THE WOODLANDS MEDICAL CENTER,3,THE WOODLANDS,TX
45D0670098,MEDICAL CITY DALLAS HOSPITAL LAB,3,DALLAS,TX
45D0670826,ST DAVIDS GEORGETOWN HOSPITAL,3,GEORGETOWN,TX
45D0670966,BAYLOR SCOTT & WHITE-KILLEEN,3,KILLEEN,TX
45D0671159,REAGAN MEMORIAL HOSPITAL-LABORATORY,3,BIG LAKE,TX
45D0672012,DALLAS CO DEPT OF HEALTH & HUMAN SERV,1,DALLAS,TX
45D0674352,GRIMES ST JOSEPH HEALTH CENTER,3,NAVASOTA,TX
45D0674582,YOAKUM COUNTY HOSPITAL,1,DENVER CITY,TX
45D0674792,CORYELL MEMORIAL HEALTH CARE SYSTEM,3,GATESVILLE,TX
45D0675324,LONGVIEW REGIONAL MEDICAL CENTER LAB,3,LONGVIEW,TX
45D0675381,"PITTSBURG HOSPITAL, LLC",1,PITTSBURG,TX
45D0677352,"DIAGNOSTIC PATHOLOGY ASSOCIATES, LLP",3,BEAUMONT,TX
45D0677527,COMANCHE COUNTY MEDICAL CENTER COMPANY,1,COMANCHE,TX
45D0679085,CHRISTUS SOUTHEAST TEXAS FAMILY PRACTICE CTR,3,JASPER,TX
45D0680542,ENNIS REGIONAL MEDICAL CENTER,3,ENNIS,TX
45D0681692,METHODIST HOSPITAL - PATHOLOGY,3,HOUSTON,TX
45D0681848,MEMORIAL HOSPITAL SOUTHEAST,3,HOUSTON,TX
45D0685431,CHRISTUS SANTA ROSA MEDICAL CENTER LAB,3,SAN ANTONIO,TX
45D0685445,TITUS COUNTY MEMORIAL HOSPITAL LAB,3,MOUNT PLEASANT,TX
45D0685615,METHODIST HEALTHCARE SYSTEM OF SAN ANTONIO LTD LLP,3,JOURDANTON,TX
45D0686649,"SOUTHEAST DERMATOLOGY, PA",1,HOUSTON,TX
45D0688950,NATIONAL B VIRUS,1,ATLANTA,GA
45D0689179,ASCENSION SETON EDGAR B DAVIS- LAB/RT,3,LULING,TX
45D0690713,UROLOGY AUSTIN PLLC,3,AUSTIN,TX
45D0691062,LIMESTONE MEDICAL CENTER,3,GROESBECK,TX
45D0692852,HILL REGIONAL HOSPITAL,3,HILLSBORO,TX
45D0697943,QUEST DIAGNOSTIC CLINICAL LABORATORIES,3,IRVING,TX
45D0698440,COLUMBUS COMMUNITY HOSPITAL,1,COLUMBUS,TX
45D0699412,TIMOTHY P THURBER MD,1,BROWNSVILLE,TX
45D0701123,MEMORIAL HERMANN THE GREATER HEIGHTS HOSPITAL,3,HOUSTON,TX
45D0701182,TEXAS HEALTH HARRIS METHODIST HOSPITAL,3,FORT WORTH,TX
45D0701418,ASCENSION SETON HIGHLAND LAKES- LAB/RT,3,BURNET,TX
45D0701465,CHRISTUS GOOD SHEPHERD MEDICAL CENTER-LONGVIEW,3,LONGVIEW,TX
45D0701957,"PARKLAND HEALTH & HOSPITAL, ANATOMIC PATHOLOGY",3,DALLAS,TX
45D0702227,PARKVIEW REGIONAL HOSPITAL,3,MEXIA,TX
45D0703562,TEXAS CHILDREN'S HOSPITAL/LABORATORY,3,HOUSTON,TX
45D0707052,TEXOMA MEDICAL CENTER,3,DENISON,TX
45D0709065,BAYLOR MEDICAL CENTER AT WAXAHACHIE,3,WAXAHACHIE,TX
45D0709730,ROLLING PLAINS MEMORIAL HOSPITAL LAB,3,SWEETWATER,TX
45D0711416,GRAHAM MEDICAL ASSOCIATES,3,GRAHAM,TX
45D0713320,COVENANT HOSPITAL PLAINVIEW,3,PLAINVIEW,TX
45D0718881,COMMUNITY WELLNESS CLINIC LLP,3,CONROE,TX
45D0721810,UNIVERSITY PATHOLOGISTS,3,HOUSTON,TX
45D0722388,MD FAMILY CLINIC - HAMPTON,3,DALLAS,TX
45D0855646,CHRISTUS SOUTHEAST TEXAS  ST ELIZABETH,3,BEAUMONT,TX
45D0858722,ST JOSEPH DERMATOPATHOLOGY,1,HOUSTON,TX
45D0861764,UT SOUTHWESTERN MED CTR CLINICAL LABORATORY SER,3,DALLAS,TX
45D0862435,NORTH CENTRAL BAPTIST HOSPITAL LAB,3,SAN ANTONIO,TX
45D0868673,UNIV OF TEXAS MD ANDERSON CANCER CTR,3,HOUSTON,TX
45D0869451,CHRISTUS SOUTHEAST TEXAS FAMILY PRACTICE CENTER,3,KIRBYVILLE,TX
45D0872142,MD FAMILY CLINIC - WALNUT,3,GARLAND,TX
45D0873681,MESA HILLS SPECIALTY HOSPITAL,3,EL PASO,TX
45D0877602,WEST HOUSTON DERMATOLOGY,1,HOUSTON,TX
45D0880361,"BIOREFERENCE LABORATORIES, INC",3,HOUSTON,TX
45D0883904,PHYSICIANS PREFERRED LABORATORY,3,AMARILLO,TX
45D0893118,CHRISTUS ST MICHAEL HEALTH SYSTEM,3,TEXARKANA,TX
45D0895839,CHRISTUS SPOHN HOSPITAL SOUTH LAB,3,CORPUS CHRISTI,TX
45D0897711,LONE STAR PEDIATRICS,3,KAUFMAN,TX
45D0899602,JUAN AGUILERA MD,3,EDINBURG,TX
45D0900763,CORPUS CHRISTI WOMEN'S CLINIC LAB,3,CORPUS CHRISTI,TX
45D0901062,MCALLEN MEDICAL HEART HOSPITAL,3,MCALLEN,TX
45D0901468,MORGAN PEDIATRIC CLINIC,3,CORPUS CHRISTI,TX
45D0902933,EDANILI S LACAR MD PA LABORATORY,3,MCALLEN,TX
45D0908676,"PROPATH SERVICES, LLC",3,DALLAS,TX
45D0913007,"ATHENS HOSPITAL, LLC",3,GUN BARREL CITY,TX
45D0913170,OLIVER STREET 501(A) INC,3,TYLER,TX
45D0918278,DR JUAN A AGUILERA AND ASSOCIATES,3,PHARR,TX
45D0919666,RESPIRATORY VIRUS DIAGNOSTIC LABORATORY,1,HOUSTON,TX
45D0921403,"PERMIAN PREMIER HEALTH SERVICES, INC",3,BEAUMONT,TX
45D0923466,RIO GRANDE PEDIATRIC CLINIC,3,RIO GRANDE CITY,TX
45D0923717,DONNA PEDIATRIC CLINIC,3,DONNA,TX
45D0925197,GUSTAVO H DAY MD,3,DALLAS,TX
45D0931258,MEDICAL CITY LAS COLINAS,3,IRVING,TX
45D0936485,METHODIST SUGAR LAND HOSPITAL,3,SUGAR LAND,TX
45D0939562,MOTHER FRANCES HOSPITAL JACKSONVILLE,3,JACKSONVILLE,TX
45D0940696,"TYLER REGIONAL HOSPITAL, LLC",3,TYLER,TX
45D0941319,DRISCOLL CHILDRENS HOSPITAL SUBSPECIALTY CLINIC,3,MCALLEN,TX
45D0947412,ROMA PEDIATRIC CLINIC,3,ROMA,TX
45D0950022,MID VALLEY PEDIATRIC,3,WESLACO,TX
45D0950289,DERMOPATH LABORATORIES LLC,3,GALVESTON,TX
45D0950683,CHILDRENS DAY AND NIGHT CLINIC,3,MISSION,TX
45D0953933,REGIONAL MEDICAL LABORATORY,3,MCALLEN,TX
45D0953936,CHRISTUS SPOHN HOSP ALICE LABORATORY,3,ALICE,TX
45D0957788,KELL WEST REGIONAL HOSPITAL,3,WICHITA FALLS,TX
45D0959393,CREATIVE TESTING SOLUTIONS,3,BEDFORD,TX
45D0966460,HOUSTON METHODIST CONTINUING CARE HOSPITAL,3,KATY,TX
45D0967281,USMD HOSPITAL AT ARLINGTON,3,ARLINGTON,TX
45D0967955,AMARILLO PATHOLOGY ASSOCIATES LTD,3,AMARILLO,TX
45D0972431,ALMOUIE PEDIATRICS PA,3,CORPUS CHRISTI,TX
45D0974323,PATHOLOGY REFERENCE LABORATORY LLC,3,SAN ANTONIO,TX
45D0978825,MD KIDS PEDIATRICS - WYNNEWOOD,3,DALLAS,TX
45D0979106,ANATOMICAL MEDICAL LABORATORIES INC,3,DENTON,TX
45D0979146,HOUSTON METHODIST WILLOWBROOK LABORATORY,3,HOUSTON,TX
45D0979677,CHILDRENS DAY AND NIGHT CLINIC,3,MCALLEN,TX
45D0982996,PEDIATRIC AND ADOLESCENT HEALTHCARE ASSOCIATES,3,WAXAHACHIE,TX
45D0987033,WESLACO CHILDRENS DAY & NIGHT CLINIC,3,WESLACO,TX
45D0987836,EL PASO VA HEALTH CARE CENTER,3,EL PASO,TX
45D0987891,LUBBOCK CLINIC,3,LUBBOCK,TX
45D0987985,BIG SPRING VAMC,3,BIG SPRING,TX
45D0990996,BAYLOR PEDIATRIC CONSULTANTS,3,HOUSTON,TX
45D0991903,JAIME MEDRANO MD PA,3,WESLACO,TX
45D0994233,PATHADVANTAGE ASSOCIATED,3,DALLAS,TX
45D0994328,UT M D ANDERSON CANCER CENTER,3,HOUSTON,TX
45D0995477,ICON EARLY PHASE SERVICES LLC,3,SAN ANTONIO,TX
45D0997090,DETAR WOMENS AND CHILDRENS HOSPITAL LABORATORY,3,VICTORIA,TX
45D0999063,LABORATORY CORPORATION OF AMERICA,1,SUGAR LAND,TX
45D0999081,LABORATORY CORPORATION OF AMERICA,1,SHENANDOAH,TX
45D0999082,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX
45D0999083,LABORATORY CORPORATION OF AMERICA,1,SPRING,TX
45D0999134,LABCORP-KS HOUSTON CENTER,1,HOUSTON,TX
45D0999144,LABORATORY CORPORATION OF AMERICA,1,WEBSTER,TX
45D0999145,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX
45D0999147,LABORATORY CORPORATION OF AMERICA,1,HOUSTON,TX
45D1000349,HARLINGEN MEDICAL CENTER LP,3,HARLINGEN,TX
45D1000419,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,3,TYLER,TX
45D1003861,NUESTRA CLINICA DEL VALLE,3,DONNA,TX
45D1005475,MCKINNEY ABC PEDIATRICS PA,3,MCKINNEY,TX
45D1010313,ST LUKE'S THE WOODLANDS HOSPITAL,3,THE WOODLANDS,TX
45D1011121,PUBLIC HEALTH LABORATORY OF EAST TEXAS,1,TYLER,TX
45D1013919,DOCTORS HOSPITAL AT RENAISSANCE LABORATORY,3,EDINBURG,TX
45D1014036,ASHLEY PEDIATRICS,3,MCALLEN,TX
45D1015603,AVERO DIAGNOSTICS,3,LUBBOCK,TX
45D1015766,NUESTRA CLINICA DEL VALLE,3,EDINBURG,TX
45D1016562,"AMARILLO PATHOLOGY ASSOCIATES, LTD",3,AMARILLO,TX
45D1018408,CLINICAL PATHOLOGY LABORATORIES INC,3,TYLER,TX
45D1022931,CLINICAL PATHOLOGY LABORATORIES INC,3,VICTORIA,TX
45D1023629,BAYLOR SCOTT & WHITE MEDICAL CENTER-CENTENNIAL,3,FRISCO,TX
45D1024030,SHALOM PEDIATRICS,3,MISSION,TX
45D1025180,NUESTRA CLINICA DEL VALLE,3,ALTON,TX
45D1027949,"SCHRYVER MEDICAL SALES AND MARKETING, LLC",3,CARROLLTON,TX
45D1029743,ALMOUIE PEDIATRICS PA,3,PORTLAND,TX
45D1033622,M & M PEDIATRICS PLLC,1,BROWNSVILLE,TX
45D1037554,RAYMONDVILLE PEDIATRICS,1,RAYMONDVILLE,TX
45D1039555,SAN MARTIN DE PORRES CLINIC,3,MISSION,TX
45D1041809,MD FAMILY CLINIC - DENTON,3,DENTON,TX
45D1042716,JAIME MEDRANO MD PA,3,LA JOYA,TX
45D1043700,NORTH POINT LABORATORY,3,DALLAS,TX
45D1046365,"MICHAEL MCGUINESS, MD, PA",1,PLANO,TX
45D1051289,MD FAMILY CLINIC - BUCKNER,3,DALLAS,TX
45D1052268,YESROON PATEL MD PA,1,BROWNSVILLE,TX
45D1054990,DRISCOLL CHILDRENS HOSPITAL,3,CORPUS CHRISTI,TX
45D1055534,KALEIDOSCOPE KIDS PEDIATRIC & ADOLESCE,3,CRANDALL,TX
45D1057364,CHI ST LUKE'S HEALTH BCM,3,HOUSTON,TX
45D1057650,GRACE MEDICAL CENTER OUTPATIENT LAB,3,LUBBOCK,TX
45D1059506,BAYLOR SCOTT & WHITE MEDICAL CENTER - ROUND ROCK,3,ROUND ROCK,TX
45D1062186,NORTH CYPRESS MEDICAL CENTER,3,CYPRESS,TX
45D1062238,HORIZON MEDICAL CENTER OF DENTON,1,CORINTH,TX
45D1062976,DELL CHILDRENS MEDICAL CENTER OF CENTRAL TEXAS,3,AUSTIN,TX
45D1064834,PMC HOSPITAL,3,PASADENA,TX
45D1066386,"AMERIPATH TEXAS, INC",3,IRVING,TX
45D1068478,AMERIPATH LUBBOCK,3,LUBBOCK,TX
45D1068479,AMERIPATH LUBBOCK,3,LUBBOCK,TX
45D1069527,AVERO DIAGNOSTICS,3,IRVING,TX
45D1071102,GLEN ROSE MEDICAL CENTER PECAN LOCATION,3,GRANBURY,TX
45D1075098,TEXAS HEALTH PRESBYTERIAN HOSPITAL OF ROCKWALL,3,ROCKWALL,TX
45D1075258,CEDAR PARK HEALTH SYSTEM LP,3,CEDAR PARK,TX
45D1076416,ASCENSION SETON WILLIAMSON- LAB/RT,3,ROUND ROCK,TX
45D1078138,"HOSPITALS OF PROVIDENCE EAST CAMPUS, THE",3,EL PASO,TX
45D1079463,"NORTH TEXAS PATHOLOGY LABORATORIES,LLC",3,ROWLETT,TX
45D1081681,CHILDREN'S MEDICAL CENTER PLANO,3,PLANO,TX
45D1081988,"HEALTHCARE ASSOCIATES OF IRVING, LLP",3,IRVING,TX
45D1085273,MI DOCTOR #8 - ARLINGTON,3,ARLINGTON,TX
45D1086390,SOUTHWEST REGIONAL PCR  LABORATORY  LLC,3,LUBBOCK,TX
45D1087155,ST LUKES SUGAR LAND HOSPITAL,3,SUGAR LAND,TX
45D1090534,MD KIDS PEDIATRICS - WEST PLANO 43,3,PLANO,TX
45D1091664,METHODIST STONE OAK HOSPITAL,3,SAN ANTONIO,TX
45D1092071,CHI ST LUKE'S HEALTH BCM,3,PEARLAND,TX
45D1093066,TOPCARE MEDICAL,3,HOUSTON,TX
45D1093714,JULIAN F ALVAREZ MD PEDIATRIC CLINIC,3,LOS FRESNOS,TX
45D1097486,M & M PEDIATRICS,1,BROWNSVILLE,TX
45D1098614,MEMORIAL HERMANN EMERGENCY CARE,3,THE WOODLANDS,TX
45D1102392,"EMERGENCY MEDICAL GROUP, LLC",3,HOUSTON,TX
45D1102394,TEXARKANA GASTROENTEROLOGY CONSULTANTS PA,1,TEXARKANA,TX
45D1105120,MI DOCTOR - CROCKRELL HILL,3,DALLAS,TX
45D1105121,MI DOCTOR #15 - ABRAMS,3,DALLAS,TX
45D1105139,OAKBEND MEDICAL CENTER (SECOND CAMPUS),3,RICHMOND,TX
45D1106190,MEDICAL CITY ER FLOWER MOUND,3,FLOWER MOUND,TX
45D1107801,AGUILERA PEDIATRIC CLINIC,3,LAS MILPAS,TX
45D2000357,THE PEDIATRIC CARE CENTER,3,RIO GRANDE CITY,TX
45D2002044,LABCORP KS PEARLAND,1,PEARLAND,TX
45D2004217,MED FUSION,3,LEWISVILLE,TX
45D2005205,LABORATORY CORPORATION OF AMERICA,1,KATY,TX
45D2005918,SOLARIS LABORATORY SERVICES LLC,3,EL PASO,TX
45D2006820,TEXAS HEALTH PRESBYTERIAN HOSPITAL-FLOWER MOUND,3,FLOWER MOUND,TX
45D2007592,TEXAS CHILDREN'S HOSPITAL,3,HOUSTON,TX
45D2009077,"AMERICAN INSTITUTE OF TOXICOLOGY, INC DBA AIT LABS",3,DENTON,TX
45D2013932,HOUSTON METHODIST WEST HOSPITAL,3,HOUSTON,TX
45D2014519,ST LUKE'S HOSPITAL AT THE VINTAGE,3,HOUSTON,TX
45D2020900,"GASTROENTEROLOGY & LIVER ASSOCIATES, PLLC",1,HOUSTON,TX
45D2023688,PLANNED PARENTHOOD OF SOUTH TEXAS,1,SAN ANTONIO,TX
45D2026378,"NAVJOT BAJWA MD, PA",3,FORT WORTH,TX
45D2027814,PRISM PATHOLOGY LLC,1,DALLAS,TX
45D2028639,MI DOCTOR #22-BROADWAY,3,HOUSTON,TX
45D2029998,ALMOUIE PEDIATRICS,3,ALICE,TX
45D2030014,ALMOUIE PEDIATRICS,3,CORPUS CHRISTI,TX
45D2033647,EL PASO CHILDREN'S HOSPITAL,3,EL PASO,TX
